sim_t,pos,vel,state,cmd_exact,cmd_lo,cmd_hi
402.068000,0.030000,0.000000,unrailed,0.030000,,
402.069000,0.030000,-0.000000,unrailed,0.030000,,
402.070000,0.030000,0.000000,unrailed,0.030000,,
402.071000,0.030000,-0.000000,unrailed,0.030000,,
402.072000,0.030000,0.000000,unrailed,0.030000,,
402.073000,0.030000,-0.000000,unrailed,0.030000,,
402.074000,0.030000,0.000000,unrailed,0.030000,,
402.075000,0.030000,-0.000000,unrailed,0.030000,,
402.076000,0.030000,0.000000,unrailed,0.030000,,
402.077000,0.030000,-0.000000,unrailed,0.030000,,
402.078000,0.030000,0.000000,unrailed,0.030000,,
402.079000,0.030000,-0.000000,unrailed,0.030000,,
402.080000,0.030000,0.000000,unrailed,0.030000,,
402.081000,0.030000,-0.000000,unrailed,0.030000,,
402.082000,0.030000,0.000000,unrailed,0.030000,,
402.083000,0.030000,-0.000000,unrailed,0.030000,,
402.084000,0.030000,0.000000,unrailed,0.030000,,
402.085000,0.030000,-0.000000,unrailed,0.030000,,
402.086000,0.030000,0.000000,unrailed,0.030000,,
402.087000,0.030000,-0.000000,unrailed,0.030000,,
402.088000,0.030000,0.000000,unrailed,0.030000,,
402.089000,0.030000,-0.000000,unrailed,0.030000,,
402.090000,0.030000,0.000000,unrailed,0.030000,,
402.091000,0.030000,-0.000000,unrailed,0.030000,,
402.092000,0.030000,0.000000,unrailed,0.030000,,
402.093000,0.030000,-0.000000,unrailed,0.030000,,
402.094000,0.030000,0.000000,unrailed,0.030000,,
402.095000,0.030000,-0.000000,unrailed,0.030000,,
402.096000,0.030000,0.000000,unrailed,0.030000,,
402.097000,0.030000,-0.000000,unrailed,0.030000,,
402.098000,0.030000,0.000000,unrailed,0.030000,,
402.099000,0.030000,-0.000000,unrailed,0.030000,,
402.100000,0.030000,0.000000,unrailed,0.030000,,
402.101000,0.030000,-0.000000,unrailed,0.030000,,
402.102000,0.030000,0.000000,unrailed,0.030000,,
402.103000,0.030000,-0.000000,unrailed,0.030000,,
402.104000,0.030000,0.000000,unrailed,0.030000,,
402.105000,0.030000,-0.000000,unrailed,0.030000,,
402.106000,0.030000,0.000000,unrailed,0.030000,,
402.107000,0.030000,-0.000000,unrailed,0.030000,,
402.108000,0.030000,0.000000,unrailed,0.030000,,
402.109000,0.030000,-0.000000,unrailed,0.030000,,
